,player_idx,opp_idx,player_id,player_name,tourney_date,minutes_prev_matches_in_tourney,bpFaced_avg_last_10_matches,match_count_last_30_days,ace_avg_last_365_days,win_rate_last_10_matches,rank,rank_points,minutes_sum_last_30_days,bpFaced_avg_last_365_days,opp_player_id,opp_player_name,opp_tourney_date,opp_minutes_prev_matches_in_tourney,opp_bpFaced_avg_last_10_matches,opp_match_count_last_30_days,opp_ace_avg_last_365_days,opp_win_rate_last_10_matches,opp_rank,opp_rank_points,opp_minutes_sum_last_30_days,opp_bpFaced_avg_last_365_days,minutes_prev_matches_in_tourney_diff,rank_diff,bpFaced_avg_last_365_days_diff,points_diff,bpFaced_avg_last_10_matches_ratio_log,match_count_last_30_days_ratio_log,ace_avg_last_365_days_ratio_log,win_rate_last_10_matches_ratio_log,minutes_sum_last_30_days_ratio_log,pred_value,pred_proba
48,316,1385,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,211977,Adrijana Lekaj,2023-04-15,0.0,,4,,0.5,,,316.0,,72.0,,,,,,,,,1,0.650710775853333
49,316,1394,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,212044,Katharina Gerlach,2022-08-29,0.0,11.5,0,1.2,0.3,251.0,261.0,0.0,9.6,72.0,-6.0,1.4000000000000004,-56.0,-3.0834378539730967,-4.4697322150929875,-5.568344503761097,-5.057518879995106,-0.6779953755393431,0,0.11158432617932912
50,316,1457,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,212302,Lesedi Sheya Jacobs,2015-04-17,0.0,,0,,0.0,,,0.0,,72.0,,,,,,,,,1,0.650710775853333
51,316,1691,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,214646,Xiaodi You,2024-10-28,112.0,7.7,5,2.4375,0.4,306.0,207.0,517.0,9.0,-40.0,-61.0,2.0,-2.0,-2.8526314299133175,-4.238925791033208,-5.337538079701318,-4.826712455935327,-0.4471889514795643,0,0.05608228053444906
52,316,1696,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,214679,Sunam Jeong,2019-02-09,0.0,9.0,0,1.0,0.3333333333333333,582.0,27.0,0.0,9.333333333333334,72.0,-337.0,1.666666666666666,178.0,-0.8472978603872037,-2.2335922215070942,-3.332204510175204,-2.8213788864092133,1.55814461804655,0,0.34629788801257844
53,316,1726,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,214882,Oliwia Szymczuch,2015-04-06,28.0,,0,,1.0,,,0.0,,44.0,,,,,,,,,1,0.5948013729095352
54,316,1762,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,215064,Maria Mateas,2024-08-26,0.0,7.777777777777778,0,2.0,0.3333333333333333,190.0,369.0,0.0,6.333333333333333,72.0,55.0,4.666666666666667,-164.0,-3.42859635585027,-4.814890716970161,-5.91350300563827,-5.402677381872279,-1.0231538774165163,0,0.0898389705836014
55,316,1764,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,215096,Jaimee Fourlis,2024-05-27,0.0,8.2,0,1.9166666666666667,0.4,294.0,234.0,0.0,8.916666666666666,72.0,-49.0,2.083333333333334,-29.0,-2.9746788643561586,-4.360973225476049,-5.459585514144159,-4.948759890378168,-0.5692363859224051,0,0.12570503037998818
56,316,2047,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,220757,Lia Karatancheva,2023-04-14,0.0,,3,,1.0,518.0,79.0,338.0,,72.0,-273.0,,126.0,-1.8971199848858813,-3.283414346005772,-4.382026634673881,-3.871201010907891,0.5083224935478722,0,0.24694269610574968
57,316,2218,201658,Carmen Klaschka,2010-05-03,72.0,11.0,2,0.0,0.6666666666666666,245.0,205.0,132.0,11.0,222034,Reese Brantmeier,2022-03-07,0.0,6.333333333333333,0,4.0,0.5,525.0,84.0,0.0,6.0,72.0,-280.0,5.0,121.0,-1.957744606702316,-3.3440389678222067,-4.442651256490317,-3.9318256327243257,0.4476978717314373,0,0.2524938745576123
